run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,persist_and_reload_stage_ms,control_plane_exchange_stage_ms,runtime_commit_finalize_stage_ms,runtime_data_plane_event_stage_ms,runtime_non_executor_stage_ms,runtime_post_executor_stage_ms,runtime_replay_ledger_stage_ms,runtime_driver_stage_ms,telemetry_emit_stage_ms,workspace_input_stage_ms,workspace_output_stage_ms,codeact_execution_stage_ms,execution_log_capture_stage_ms,runtime_signature_stage_ms,persist_bundle_write_stage_ms,persist_core_reload_stage_ms,persist_integrity_check_stage_ms,persist_retrieval_verification_stage_ms,persist_session_ledger_reload_stage_ms,persist_validator_reload_stage_ms,telemetry_event_write_stage_ms,telemetry_fact_write_stage_ms
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.341,1.956,3.142,0.913,1.623,4.806,0.815,48.578,1.833,4.297,0.737,931.477,0.550,1.570,18.738,5.058,1.985,0.590,0.586,0.197,1.207,0.513
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2.metrics,,,,,,,stage_stdout_json,27.341,1.956,3.142,0.913,1.623,4.806,0.815,48.578,1.833,4.297,0.737,931.477,0.550,1.570,18.738,5.058,1.985,0.590,0.586,0.197,1.207,0.513
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.047,3.110,10.264,0.934,1.676,1.019,0.881,54.291,1.885,4.998,0.824,919.870,0.587,1.628,18.087,5.344,1.985,0.603,0.620,0.210,1.236,0.525
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3.metrics,,,,,,,stage_stdout_json,27.047,3.110,10.264,0.934,1.676,1.019,0.881,54.291,1.885,4.998,0.824,919.870,0.587,1.628,18.087,5.344,1.985,0.603,0.620,0.210,1.236,0.525
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,37.240,23.934,4.091,0.922,1.592,0.938,0.837,79.440,1.965,4.341,0.765,909.688,0.583,1.581,28.244,5.347,1.976,0.646,0.612,0.204,1.298,0.541
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4.metrics,,,,,,,stage_stdout_json,37.240,23.934,4.091,0.922,1.592,0.938,0.837,79.440,1.965,4.341,0.765,909.688,0.583,1.581,28.244,5.347,1.976,0.646,0.612,0.204,1.298,0.541
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.470,1.832,8.656,0.955,1.595,1.053,0.898,50.789,1.846,4.150,0.871,964.955,0.605,1.461,18.426,5.287,1.994,0.623,0.694,0.242,1.166,0.555
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5.metrics,,,,,,,stage_stdout_json,27.470,1.832,8.656,0.955,1.595,1.053,0.898,50.789,1.846,4.150,0.871,964.955,0.605,1.461,18.426,5.287,1.994,0.623,0.694,0.242,1.166,0.555
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.997,1.866,3.564,0.889,1.553,0.878,4.894,50.442,1.782,4.453,0.792,961.046,0.588,1.669,19.192,5.180,2.014,0.588,0.621,0.208,1.175,0.491
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6.metrics,,,,,,,stage_stdout_json,27.997,1.866,3.564,0.889,1.553,0.878,4.894,50.442,1.782,4.453,0.792,961.046,0.588,1.669,19.192,5.180,2.014,0.588,0.621,0.208,1.175,0.491
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.589,1.785,7.114,0.885,1.895,0.925,0.804,49.597,1.938,4.430,0.768,961.498,0.578,1.684,18.823,5.237,1.956,0.582,0.591,0.188,1.260,0.556
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7.metrics,,,,,,,stage_stdout_json,27.589,1.785,7.114,0.885,1.895,0.925,0.804,49.597,1.938,4.430,0.768,961.498,0.578,1.684,18.823,5.237,1.956,0.582,0.591,0.188,1.260,0.556
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.170,1.948,7.469,0.866,1.553,0.921,0.805,49.482,1.760,4.246,0.737,956.345,0.559,1.580,18.497,5.131,1.995,0.580,0.580,0.200,1.152,0.498
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8.metrics,,,,,,,stage_stdout_json,27.170,1.948,7.469,0.866,1.553,0.921,0.805,49.482,1.760,4.246,0.737,956.345,0.559,1.580,18.497,5.131,1.995,0.580,0.580,0.200,1.152,0.498
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,40.086,2.017,4.024,1.601,1.663,0.997,0.976,61.405,1.896,4.652,0.992,932.149,0.674,1.469,30.602,5.805,1.956,0.829,0.616,0.203,1.254,0.523
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9.metrics,,,,,,,stage_stdout_json,40.086,2.017,4.024,1.601,1.663,0.997,0.976,61.405,1.896,4.652,0.992,932.149,0.674,1.469,30.602,5.805,1.956,0.829,0.616,0.203,1.254,0.523
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.telemetry_summary,,,,,,,stage_stdout_json,298.198,42.280,65.623,9.787,16.303,13.463,12.404,548.389,18.460,44.421,8.100,9375.406,5.963,16.450,209.629,52.428,19.818,6.247,6.159,2.060,12.042,5.228
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L3,api,full replay stack,stage_stdout_json,298.912,19.777,58.553,11.275,37.553,9.809,9.170,534.366,36.640,45.249,7.685,9384.384,5.625,16.691,205.685,55.015,21.756,6.351,6.196,2.076,29.950,5.432
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,30.293,1.925,3.683,0.967,1.800,1.013,0.755,50.143,2.018,4.250,0.848,934.767,0.596,1.468,21.704,5.041,1.978,0.586,0.597,0.198,1.345,0.552
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0.metrics,,,,,,,stage_stdout_json,30.293,1.925,3.683,0.967,1.800,1.013,0.755,50.143,2.018,4.250,0.848,934.767,0.596,1.468,21.704,5.041,1.978,0.586,0.597,0.198,1.345,0.552
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,26.414,1.820,3.238,1.468,5.758,0.933,0.826,49.513,5.087,4.238,0.855,939.461,0.594,1.463,17.645,5.197,1.976,0.611,0.591,0.206,4.445,0.526
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1.metrics,,,,,,,stage_stdout_json,26.414,1.820,3.238,1.468,5.758,0.933,0.826,49.513,5.087,4.238,0.855,939.461,0.594,1.463,17.645,5.197,1.976,0.611,0.591,0.206,4.445,0.526
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,26.495,1.926,3.195,0.876,14.386,0.910,1.145,57.843,12.732,4.376,0.867,934.413,0.572,1.482,17.820,5.090,2.012,0.583,0.599,0.199,12.097,0.520
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2.metrics,,,,,,,stage_stdout_json,26.495,1.926,3.195,0.876,14.386,0.910,1.145,57.843,12.732,4.376,0.867,934.413,0.572,1.482,17.820,5.090,2.012,0.583,0.599,0.199,12.097,0.520
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,33.005,1.987,8.590,0.713,1.493,1.150,1.086,53.655,1.727,4.505,0.822,916.879,0.674,1.673,22.298,6.270,2.524,0.714,0.711,0.254,1.167,0.457
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3.metrics,,,,,,,stage_stdout_json,33.005,1.987,8.590,0.713,1.493,1.150,1.086,53.655,1.727,4.505,0.822,916.879,0.674,1.673,22.298,6.270,2.524,0.714,0.711,0.254,1.167,0.457
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,31.716,2.540,13.939,2.216,1.636,1.159,1.056,65.823,2.717,5.648,0.356,942.929,0.301,2.840,20.583,6.709,2.514,0.713,0.740,0.231,1.757,0.769
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4.metrics,,,,,,,stage_stdout_json,31.716,2.540,13.939,2.216,1.636,1.159,1.056,65.823,2.717,5.648,0.356,942.929,0.301,2.840,20.583,6.709,2.514,0.713,0.740,0.231,1.757,0.769
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.104,1.816,7.734,0.945,1.604,0.996,0.854,49.610,1.837,4.720,0.751,953.336,0.565,1.525,17.728,5.719,2.000,0.602,0.663,0.200,1.202,0.513
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5.metrics,,,,,,,stage_stdout_json,27.104,1.816,7.734,0.945,1.604,0.996,0.854,49.610,1.837,4.720,0.751,953.336,0.565,1.525,17.728,5.719,2.000,0.602,0.663,0.200,1.202,0.513
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,34.795,1.714,3.116,0.877,1.496,0.878,0.748,52.817,1.723,4.270,0.765,906.343,0.585,1.488,26.290,5.028,1.965,0.569,0.566,0.196,1.107,0.490
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6.metrics,,,,,,,stage_stdout_json,34.795,1.714,3.116,0.877,1.496,0.878,0.748,52.817,1.723,4.270,0.765,906.343,0.585,1.488,26.290,5.028,1.965,0.569,0.566,0.196,1.107,0.490
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,26.527,1.954,8.249,0.921,1.650,0.951,0.846,49.422,1.870,4.275,0.805,939.795,0.574,1.649,17.912,5.111,1.976,0.581,0.570,0.194,1.240,0.512
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7.metrics,,,,,,,stage_stdout_json,26.527,1.954,8.249,0.921,1.650,0.951,0.846,49.422,1.870,4.275,0.805,939.795,0.574,1.649,17.912,5.111,1.976,0.581,0.570,0.194,1.240,0.512
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,27.740,2.065,3.371,1.047,6.062,0.884,0.902,50.454,5.063,4.225,0.800,984.819,0.604,1.574,18.266,5.127,2.804,0.576,0.583,0.199,4.373,0.558
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8.metrics,,,,,,,stage_stdout_json,27.740,2.065,3.371,1.047,6.062,0.884,0.902,50.454,5.063,4.225,0.800,984.819,0.604,1.574,18.266,5.127,2.804,0.576,0.583,0.199,4.373,0.558
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,34.823,2.031,3.438,1.245,1.668,0.935,0.951,55.085,1.867,4.742,0.816,931.642,0.560,1.530,25.439,5.722,2.007,0.815,0.577,0.199,1.216,0.535
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9.metrics,,,,,,,stage_stdout_json,34.823,2.031,3.438,1.245,1.668,0.935,0.951,55.085,1.867,4.742,0.816,931.642,0.560,1.530,25.439,5.722,2.007,0.815,0.577,0.199,1.216,0.535
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.telemetry_summary,,,,,,,stage_stdout_json,298.912,19.777,58.553,11.275,37.553,9.809,9.170,534.366,36.640,45.249,7.685,9384.384,5.625,16.691,205.685,55.015,21.756,6.351,6.196,2.076,29.950,5.432
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0,,,,L0,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,19.040,4.580
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0.runtime_overhead,,,,L0,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,19.040,4.580
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0.runtime_overhead.driver_stage_totals_ms,,,,,,,stage_stdout_json,267.250,21.120,48.063,35.152,24.703,9.492,9.199,,,,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0.runtime_overhead.outer_stage_totals_ms,,,,,,,stage_stdout_json,,,,,,,,502.777,24.702,44.714,8.560,9298.768,5.788,15.820,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0.runtime_overhead.persist_and_reload_breakdown_totals_ms,,,,,,,stage_stdout_json,,,,,,,,,,,,,,,181.762,51.543,19.800,5.737,6.220,2.118,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1,,,,L1,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,18.354,4.945
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1.runtime_overhead,,,,L1,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,18.354,4.945
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1.runtime_overhead.driver_stage_totals_ms,,,,,,,stage_stdout_json,298.468,1347.195,36.227,28.999,25.612,20.895,9.844,,,,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1.runtime_overhead.outer_stage_totals_ms,,,,,,,stage_stdout_json,,,,,,,,1854.128,24.475,43.941,8.219,9005.947,5.847,15.988,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1.runtime_overhead.persist_and_reload_breakdown_totals_ms,,,,,,,stage_stdout_json,,,,,,,,,,,,,,,213.113,51.110,19.986,5.700,6.399,2.086,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2,,,,L2,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,45.400,5.471
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2.runtime_overhead,,,,L2,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,45.400,5.471
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2.runtime_overhead.driver_stage_totals_ms,,,,,,,stage_stdout_json,298.837,19.635,37.554,27.123,40.438,13.608,7.994,,,,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2.runtime_overhead.outer_stage_totals_ms,,,,,,,stage_stdout_json,,,,,,,,533.228,52.088,41.605,7.817,8587.820,5.686,15.658,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2.runtime_overhead.persist_and_reload_breakdown_totals_ms,,,,,,,stage_stdout_json,,,,,,,,,,,,,,,210.895,51.572,20.288,5.770,6.306,2.104,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3,,,,L3,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,17.246,4.882
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3.runtime_overhead,,,,L3,,,stage_stdout_json,,,,,,,,,,,,,,,,,,,,,17.246,4.882
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3.runtime_overhead.driver_stage_totals_ms,,,,,,,stage_stdout_json,291.781,28.713,39.065,8.065,14.246,9.156,8.017,,,,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3.runtime_overhead.outer_stage_totals_ms,,,,,,,stage_stdout_json,,,,,,,,479.419,23.232,41.715,5.763,5428.797,3.957,15.672,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3.runtime_overhead.persist_and_reload_breakdown_totals_ms,,,,,,,stage_stdout_json,,,,,,,,,,,,,,,193.762,59.540,21.693,6.094,6.262,2.377,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.runtime_overhead_summary.driver_stage_totals_ms,,,,,,,stage_stdout_json,1156.336,1416.663,160.909,99.339,104.999,53.151,35.054,,,,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.runtime_overhead_summary.outer_stage_totals_ms,,,,,,,stage_stdout_json,,,,,,,,3369.552,124.497,171.974,30.359,32321.333,21.278,63.138,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.runtime_overhead_summary.persist_and_reload_breakdown_totals_ms,,,,,,,stage_stdout_json,,,,,,,,,,,,,,,799.532,213.765,81.766,23.301,25.187,8.684,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0,incident_diagnosis_v2,incident_diagnosis_v2,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-incident_diagnosis_v2,L0,api,pure text cold baseline,stage_stdout_json,267.250,21.120,48.063,35.152,24.703,9.492,9.199,502.777,24.702,44.714,8.560,9298.768,5.788,15.820,181.762,51.543,19.800,5.737,6.220,2.118,19.040,4.580
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.0,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,25.921,3.845,15.282,0.626,1.522,0.945,0.713,58.134,1.626,4.369,0.847,912.375,0.562,1.622,17.616,4.956,1.964,0.565,0.611,0.202,1.100,0.421
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.0.metrics,,,,,,,stage_stdout_json,25.921,3.845,15.282,0.626,1.522,0.945,0.713,58.134,1.626,4.369,0.847,912.375,0.562,1.622,17.616,4.956,1.964,0.565,0.611,0.202,1.100,0.421
