run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,api_prompt_tokens_delta,api_llm_total_tokens_delta,api_completion_tokens_delta,llm_prompt_bytes,prompt_visible_total_bytes,raw_evidence_bytes_seen_by_llm,control_bytes,prompt_scaffolding_bytes_total,llm_prompt_tokens,llm_total_tokens,selected_evidence_bytes,pruning_gain_bytes,api_debug_prompt_tokens_delta,api_debug_llm_total_tokens_delta,llm_prompt_delta_l2_vs_t2,prompt_visible_delta_l2_vs_t2,llm_prompt_saved_by_state_ref_bytes,prompt_visible_saved_by_state_ref_bytes
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L0.json,cases.9.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,9325,5961,5656,1405,3364,2843,5026,731,1348,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L0.json,telemetry_summary,cross_period_financial,,,,,,benchmark_report_json,,,,95216,59532,56560,14050,35684,28867,50785,6139,15822,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-004/sidecars/hydration_accounting_audits/cross-period-004.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5963,5656,,3805,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-008/sidecars/hydration_accounting_audits/cross-period-008.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5963,5656,,3805,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-005/sidecars/hydration_accounting_audits/cross-period-005.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5916,5656,,3309,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-007/sidecars/hydration_accounting_audits/cross-period-007.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5961,5656,,3327,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-003/sidecars/hydration_accounting_audits/cross-period-003.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5916,5656,,3307,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-002/sidecars/hydration_accounting_audits/cross-period-002.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5964,5656,,3805,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-010/sidecars/hydration_accounting_audits/cross-period-010.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5961,5656,,3364,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-001/sidecars/hydration_accounting_audits/cross-period-001.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5964,5656,,3805,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-006/sidecars/hydration_accounting_audits/cross-period-006.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5963,5656,,3805,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L0/cross-period-009/sidecars/hydration_accounting_audits/cross-period-009.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5961,5656,,3352,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,,cross_period_financial_v1,cross_period_financial_v1,v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus,L3,api,full replay stack,benchmark_report_json,,,,102399,68617,27077,5890,33782,32678,66148,6139,15822,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.0,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,6177,2926,2618,589,3251,1994,4982,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.0.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,2926,2618,,3251,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.0.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,6177,2926,2618,589,3251,1994,4982,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.1,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,9491,6016,2618,589,3475,3101,7554,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.1.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,6016,2618,,3475,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.1.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,9491,6016,2618,589,3475,3101,7554,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.2,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,11578,8215,2711,589,3363,3686,8314,615,1580,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.2.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,8215,2711,,3363,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.2.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,11578,8215,2711,589,3363,3686,8314,615,1580,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.3,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,11678,8121,2615,589,3557,3716,6489,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.3.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,8121,2615,,3557,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.3.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,11678,8121,2615,589,3557,3716,6489,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.4,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,11692,8305,2801,589,3387,3742,6787,644,1522,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.4.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,8305,2801,,3387,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.4.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,11692,8305,2801,589,3387,3742,6787,644,1522,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.5,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,9487,6012,2615,589,3475,3101,6569,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.5.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,6012,2615,,3475,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.5.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,9487,6012,2615,589,3475,3101,6569,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.6,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,11545,8209,2708,589,3336,3669,6655,614,1582,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.6.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,8209,2708,,3336,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.6.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,11545,8209,2708,589,3336,3669,6655,614,1582,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.7,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,8345,5025,2615,589,3320,2606,6479,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.7.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,5025,2615,,3320,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.7.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,8345,5025,2615,589,3320,2606,6479,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.8,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,10410,7213,2705,589,3197,3190,5343,613,1584,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.8.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,7213,2705,,3197,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.8.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,10410,7213,2705,589,3197,3190,5343,613,1584,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.9,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,11996,8575,3071,589,3421,3873,6976,731,1348,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.9.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,8575,3071,,3421,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,cases.9.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,11996,8575,3071,589,3421,3873,6976,731,1348,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L3.json,telemetry_summary,cross_period_financial,,,,,,benchmark_report_json,,,,102399,68617,27077,5890,33782,32678,66148,6139,15822,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-004/sidecars/hydration_accounting_audits/cross-period-004.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,8121,2615,,3557,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-008/sidecars/hydration_accounting_audits/cross-period-008.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,5025,2615,,3320,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-005/sidecars/hydration_accounting_audits/cross-period-005.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,8305,2801,,3387,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-007/sidecars/hydration_accounting_audits/cross-period-007.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,8209,2708,,3336,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-003/sidecars/hydration_accounting_audits/cross-period-003.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,8215,2711,,3363,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-002/sidecars/hydration_accounting_audits/cross-period-002.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,6016,2618,,3475,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-010/sidecars/hydration_accounting_audits/cross-period-010.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,8575,3071,,3421,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-001/sidecars/hydration_accounting_audits/cross-period-001.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,2926,2618,,3251,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-006/sidecars/hydration_accounting_audits/cross-period-006.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,6012,2615,,3475,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L3/cross-period-009/sidecars/hydration_accounting_audits/cross-period-009.json,,cross_period_financial,,,,,,hydration_accounting_audit_json,,,,,7213,2705,,3197,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,,cross_period_financial_v1,cross_period_financial_v1,v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus,L2,api,typed control plus semantic pruning,benchmark_report_json,,,,96220,63490,27077,5470,32730,29659,58439,6139,15822,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.0,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,6177,2926,2618,547,3251,1994,3967,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.0.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,2926,2618,,3251,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.0.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,6177,2926,2618,547,3251,1994,3967,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.1,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,8223,4906,2618,547,3317,2555,5520,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.1.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,4906,2618,,3317,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.1.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,8223,4906,2618,547,3317,2555,5520,585,1640,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.2,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,10269,7075,2711,547,3194,3133,6139,615,1580,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.2.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,7075,2711,,3194,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.2.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,10269,7075,2711,547,3194,3133,6139,615,1580,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.3,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,10348,6981,2615,547,3367,3158,5582,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.3.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,6981,2615,,3367,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.3.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,10348,6981,2615,547,3367,3158,5582,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.4,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,10377,7165,2801,547,3212,3185,6451,644,1522,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.4.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,7165,2801,,3212,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.4.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,10377,7165,2801,547,3212,3185,6451,644,1522,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.5,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,8219,4902,2615,547,3317,2555,5221,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.5.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,4902,2615,,3317,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.5.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,8219,4902,2615,547,3317,2555,5221,584,1642,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.6,cross_period_financial_analysis,cross_period_financial_analysis,,,,,benchmark_report_json,,,,10244,7069,2708,547,3175,3122,6162,614,1582,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.6.audit_summary.hydration,cross_period_financial,,,,,,benchmark_report_json,,,,,7069,2708,,3175,,,,,,,,,,
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous_replay/cross_period_financial_v1/statebus/runtime/L2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-cross_period_financial_v1-statebus-L2.json,cases.6.metrics,cross_period_financial,,,,,,benchmark_report_json,,,,10244,7069,2708,547,3175,3122,6162,614,1582,,,,,,
